3.2128320308263816, 9.889628629905863e-20
3.7050486003358585, 3.668688772373945e-20
4.1946552091648694, 1.3211565631189683e-20
4.544485997842429, 7.417580840373439e-21
5.38348535556075, 2.3731327182589616e-21
5.934303154223186, 1.0359276914400805e-21
6.905588094768996, 3.73087942673829e-22
7.821815947225885, 1.5125238550466116e-22
8.481137003041546, 1.0448249623435586e-22
9.708472044789541, 6.043522641428868e-23
10.523106081178595, 3.819845154238575e-23
11.619613486051643, 2.5618325231120912e-23
13.189997357206796, 1.796333289148691e-23
16.11043573813593, 1.2598689801141478e-23
17.968621893209757, 1.0551334727961188e-23
22.7711207310477, 7.852732576829754e-24
26.101732241450655, 6.3852702097987736e-24
31.32281567883954, 5.270267136792395e-24
40.80950190832348, 4.162058626738808e-24
52.226196457278, 3.645648892540814e-24
67.45548456792778, 3.2410462033105567e-24
87.14106148178753, 3.0122322617561104e-24
115.73355371070618, 2.9706661399339767e-24
160.91712767235984, 2.9738161312998558e-24
232.18225437193337, 3.3024950339476875e-24
413.96965143293676, 4.790947368033842e-24
711.8816048575097, 7.823427977687728e-24
1028.1801591729834, 1.1175097107684588e-23
1851.581693698663, 1.994695568935731e-23
2931.701090452564, 3.1149020461245426e-23
4273.743678966448, 4.583247358940921e-23
6704.7643326077905, 7.05175690346134e-23
9683.781139558794, 1.0072831040397301e-22
