5.079289527002459, 9.242728568974965e-23
5.239601353002646, 6.621526744088796e-23
5.438668365691999, 4.0523882140964196e-23
5.575563918117014, 2.9849426107012367e-23
5.896309841176988, 1.9857404733828523e-23
6.235507341273915, 1.1284921098083358e-23
6.594217883794178, 5.738320852396023e-24
7.060783601803619, 3.3530819125548175e-24
7.560360599248741, 1.995959790210578e-24
8.145751819393672, 1.3402281231966284e-24
9.05347099809834, 9.87357133008745e-25
10.251707850562422, 7.140651067003128e-25
11.826997198197635, 5.116741799172582e-25
13.475803073753525, 3.632571628143279e-25
16.646484744701667, 2.8560845744158057e-25
20.309176209047358, 2.5329753450379224e-25
29.671170752375584, 2.268153781518818e-25
39.73656145833148, 2.207269206785556e-25
54.21794465761877, 2.1480995528285857e-25
88.03783738166284, 2.130364193612606e-25
141.18792996830413, 2.1127224245686325e-25
202.46165379194886, 2.094755201035698e-25
264.4856776636056, 2.1350845948243756e-25
345.5107294592218, 2.176190432563447e-25
445.7822860419706, 2.2180321907159774e-25
564.5298487265264, 2.2816374987483986e-25
676.0199524761177, 2.4354159730741667e-25
861.4353152765386, 2.6485138662741126e-25
1044.4637877834004, 2.9338384507805892e-25
1242.988001880316, 3.3105651493480866e-25
1460.9736233002698, 3.9491359933655354e-25
1695.9760035276302, 4.710762168668686e-25
1908.542144006686, 5.567099321011489e-25
2147.7503855438763, 6.764554419665726e-25
2447.169028802863, 8.609560974740248e-25
2719.8685058097367, 1.1162189321460263e-24
2967.117075237554, 1.4471097524654981e-24
3196.858006531067, 1.965003912277892e-24
3380.7639194136455, 2.692980577594612e-24
3509.208533555895, 3.6905129271216965e-24
